A,B,C,D,E,F,G,H,I,J,K,L,FORECAST
-0.923117554,0.384517855,-0.999715922,0.023834341,-1.16E-11,1,464700,0.3,3720000,297163.7843,37235.97059,27100.24512,361500
-0.916366517,0.400340362,-0.973604823,0.22824033,-7.27E-12,1,149700,0.4,3720000,258018.5916,30934.7948,26046.61363,315000
-0.909344302,0.416044398,-0.906150961,0.422954414,-2.98E-12,1,2618200,0.5,2850000,194052.1302,21957.04098,19290.82886,235300
-0.902052985,0.431625314,-0.800218668,0.599708331,-1.32E-11,1,2519900,0.6,2850000,83216.23704,7546.95055,7536.81241,98300
-0.894494726,0.4470785,-0.660306212,0.750996475,-8.93E-12,1,2387400,0.7,2850000,112086.5222,10100.11409,10313.36371,132500
-0.886671761,0.462399383,-0.492354778,0.870394607,-4.63E-12,1,2245700,0.8,2850000,122669.282,9679.724347,9350.99362,141700
-0.878586404,0.477583428,-0.303496189,0.952832652,-3.34E-13,1,1584000,0.9,2850000,541610.5315,64356.64654,55732.822,661700
-0.870241048,0.492626144,-0.10175006,0.994809995,-1.06E-11,1,940500,2,2850000,528976.1969,66283.11776,48240.6853,643500
-0.861638164,0.507523077,0.104316743,0.994544125,-6.29E-12,1,438000,2,2850000,411601.0865,49348.36313,41550.55032,502500
-0.852780297,0.52226982,0.305953881,0.952046334,-1.99E-12,1,245600,0.9,2850000,158672.46,17953.82356,15773.71642,192400
-0.843670068,0.536862009,0.494599117,0.86912123,-1.22E-11,1,102600,0.8,2850000,121057.1912,10978.77852,10964.03026,143000
-0.834310173,0.551295325,0.662241895,0.749290112,-7.94E-12,1,3659100,0.7,3720000,67928.66213,6121.050273,6250.287592,80300
-0.824703382,0.565565497,0.8017635,0.59764144,-3.65E-12,1,3220500,0.6,3720000,379694.7572,29961.37684,28943.86593,438600
-0.814852538,0.579668302,0.907239341,0.420614761,6.52E-13,1,2614100,0.5,3720000,496346.7225,58978.19323,51075.08427,606400
-0.804760557,0.593599567,0.974190536,0.225727267,-9.60E-12,1,2015400,0.4,3720000,492149.2605,61668.53552,44882.20403,598700
-0.794430424,0.607355169,0.999774096,0.021254581,-5.30E-12,1,1643500,0.3,3720000,304625.7594,36522.699,30751.54162,371900
-0.783865196,0.620931038,0.98290365,-0.184120651,-1.00E-12,1,1545900,0.2,3720000,80490.81132,9107.552909,8001.63577,97600
-0.773068001,0.634323156,0.924295579,-0.381677458,-1.13E-11,1,1440500,0.1,3720000,89226.76891,8092.050742,8081.180346,105400
-0.762042033,0.647527559,0.826438592,-0.563026867,-6.96E-12,1,1311600,0,3720000,109041.1525,9825.695892,10033.15156,128900
-0.750790555,0.660540341,0.693488049,-0.720468129,-2.66E-12,1,1238300,0,3720000,63455.59896,5007.225086,4837.175952,73300
-0.739316897,0.67335765,0.531089509,-0.847315723,-1.29E-11,1,3047000,0,3720000,436922.6261,51917.14965,44960.22425,533800
-0.727624455,0.685975694,0.346138997,-0.938183242,-8.62E-12,1,2489500,0,3720000,458281.6314,57424.76791,41793.60071,557500
-0.715716688,0.698390738,0.146490177,-0.989212125,-4.32E-12,1,2059900,0,3720000,351888.2125,42189.16777,35522.61974,429600
-0.70359712,0.710599109,-0.059379142,-0.998235502,-1.80E-14,1,1947500,0,3720000,92696.38517,10488.61626,9214.998572,112400
-0.691269337,0.722597193,-0.262727009,-0.964870208,-1.03E-11,1,1786400,0,3720000,136379.8147,12368.40014,12351.78514,161100
-0.678736989,0.73438144,-0.454918542,-0.890533054,-5.97E-12,1,1661300,0,3720000,105826.5957,9536.032243,9737.372077,125100
-0.666003783,0.745948363,-0.627792597,-0.778380662,-1.67E-12,1,1621600,0,3720000,34368.1757,2711.962291,2619.862009,39700
-0.653073488,0.757294539,-0.77400832,-0.633175426,-1.19E-11,1,989700,0,3720000,517218.8225,61458.31185,53222.86569,631900
-0.63994993,0.76841661,-0.887356865,-0.461083284,-7.63E-12,1,713200,0.1,3720000,391697.215,49081.43841,35721.34662,476500
-0.626636993,0.779311285,-0.963025044,-0.269411887,-3.33E-12,1,340000,0.2,3720000,305690.598,36650.36641,30859.03558,373200
-0.613138616,0.78997534,-0.997799715,-0.066300291,-1.36E-11,1,3577800,0.3,3870000,76037.42627,8603.651417,7558.922316,92200
-0.599458794,0.800405619,-0.99020422,0.139626653,-9.29E-12,1,3468100,0.4,3870000,92866.95019,8422.181845,8410.867969,109700
-0.585601575,0.810599035,-0.940561092,0.339624547,-4.99E-12,1,3313400,0.5,3870000,130866.3018,11792.35962,12041.33861,154700
-0.57157106,0.820552572,-0.850978355,0.525200761,-6.88E-13,1,3200300,0.6,3870000,97910.34437,7726.018515,7463.63711,113100
-0.557371402,0.830263284,-0.725260015,0.688475061,-1.09E-11,1,2709600,0.7,3870000,401644.6846,47725.26289,41330.05253,490700
-0.543006801,0.839728298,-0.568744526,0.822514233,-6.64E-12,1,2427400,0.8,3870000,231976.8186,29067.74799,21155.4334,282200
-0.528481509,0.848944812,-0.388078098,0.921626491,-2.34E-12,1,1988800,0.9,3870000,359260.1723,43073.01905,36266.8087,438600
-0.513799825,0.8579101,-0.190932478,0.981603173,-1.26E-11,1,1694300,1,3870000,242874.4256,27481.29438,24144.28007,294500
-0.498966093,0.866621508,0.014320822,0.999897452,-8.30E-12,1,1550900,1,3870000,121395.8127,11009.48839,10994.69888,143400
-0.483984702,0.875076458,0.218966009,0.975732487,-4.00E-12,1,3942000,0.9,4070000,161404.592,14544.16428,14851.24374,190800
-0.468860087,0.883272449,0.414313111,0.910134411,2.98E-13,1,3716300,0.8,4070000,195387.8402,15417.88133,14894.27848,225700
-0.453596723,0.891207054,0.592066988,0.805888753,-9.96E-12,1,2903500,0.7,4070000,665287.9552,79052.56507,68459.47971,812800
-0.438199127,0.898877926,0.74467957,0.667422159,-5.66E-12,1,1996200,1.6,4070000,745827.6666,93455.5909,68016.74246,907300
-0.422671855,0.906282794,0.865670378,0.500614418,-1.36E-12,1,1544100,0.5,4070000,370318.1119,44398.79597,37383.09214,452100
-0.407019503,0.913419468,0.949901708,0.312548789,-1.16E-11,1,1119600,1.4,4070000,350085.5472,39612.25625,34802.19656,424500
-0.391246702,0.920285835,0.993796793,0.111211213,-7.31E-12,1,933000,0.3,4070000,157966.9362,14326.15435,14306.90942,186600
-0.37535812,0.926879864,0.995491691,-0.094848791,-3.02E-12,1,827200,0.2,4070000,89500.03056,8064.845814,8235.123627,105800
-0.35935846,0.933199602,0.95491443,-0.296881174,-1.33E-11,1,652700,1.1,4070000,151064.1476,11920.33803,11515.51437,174500
-0.343252455,0.939243181,0.873788066,-0.486306915,-8.97E-12,1,266200,0,4070000,316355.5545,37590.81742,32553.62809,386500
-0.327044871,0.945008811,0.755557518,-0.655082314,-4.67E-12,1,50700,0,4070000,177147.4288,22197.37666,16155.19453,215500
-0.310740506,0.950494786,0.605243278,-0.796040561,-3.73E-13,1,50700,0,4070000,2016067.173,241713.6839,203519.1433,2461300
-0.294344185,0.955699483,0.429228232,-0.903196061,-1.06E-11,1,2512000,0,2600000,72573.68234,8211.728033,7214.589629,88000
